CandidateID,Source,JobRole,ExperienceYears,ScreeningScore,InterviewRounds,OfferStatus,JoinedStatus,SalaryExpected,SalaryOffered,ApplicationDate,CostPerSource
C101351,LinkedIn,Backend Developer,1.3,78,2,Offered,Did Not Join,1671923,502634,2024-04-20,13719
C101352,LinkedIn,Marketing Associate,0.1,87,4,Rejected,Did Not Join,1825831,1735014,2023-02-15,17124
C101353,Indeed,Data Analyst,2.3,30,1,Rejected,Did Not Join,1615303,1744368,2024-05-31,18841
C101354,LinkedIn,Sales Executive,1.3,33,2,Rejected,Did Not Join,1127247,515793,2023-10-20,8276
C101355,Campus,HR Executive,0.3,26,3,Rejected,Did Not Join,622663,1321692,2024-02-20,18505
C101356,Campus,Marketing Associate,0.5,27,1,Offered,Did Not Join,1110614,817030,2024-01-03,6152
C101357,LinkedIn,Sales Executive,0.1,21,2,Rejected,Joined,1775496,1324872,2023-11-24,8418
C101358,Naukri,HR Executive,1.7,25,2,Offered,Did Not Join,879647,932919,2023-05-14,6274
C101359,LinkedIn,Product Analyst,1.9,13,3,Offered,Joined,227108,1109309,2023-07-06,1795
C101360,Campus,Marketing Associate,1.4,98,2,Rejected,Did Not Join,920417,1074457,2024-06-26,1879
C101361,Naukri,Product Analyst,3.4,43,2,Offered,Did Not Join,1086004,712019,2023-04-02,4511
C101362,Indeed,Frontend Developer,3.9,55,3,Rejected,Did Not Join,244049,1458897,2024-04-18,12040
C101363,Indeed,Backend Developer,1.9,84,1,Offered,Joined,534700,1191256,2024-01-06,3337
C101364,Indeed,Business Analyst,0.0,86,3,Offered,Did Not Join,236395,811485,2024-12-31,12885
C101365,Naukri,Backend Developer,2.4,40,3,Rejected,Did Not Join,1233358,1061742,2023-03-14,12076
C101366,Indeed,Data Analyst,1.1,34,3,Rejected,Did Not Join,399156,362979,2023-04-03,3366
C101367,Campus,Product Analyst,1.7,83,3,Offered,Did Not Join,955214,1240036,2023-03-08,7163
C101368,Naukri,Sales Executive,2.1,33,2,Rejected,Did Not Join,349596,1239870,2023-07-04,4065
C101369,Naukri,Business Analyst,0.9,74,4,Rejected,Did Not Join,1811134,290621,2024-09-25,16997
C101370,Internshala,HR Executive,5.0,34,2,Rejected,Joined,648376,712105,2023-05-12,3520
C101371,Naukri,Product Analyst,0.3,37,2,Offered,Did Not Join,1287766,1584637,2023-08-18,16014
C101372,Campus,Frontend Developer,2.2,45,1,Rejected,Did Not Join,992278,1362681,2023-10-10,14661
C101373,LinkedIn,Frontend Developer,0.0,91,4,Rejected,Did Not Join,977976,717259,2024-11-09,18543
C101374,Naukri,Product Analyst,5.2,15,2,Offered,Did Not Join,1714453,892346,2023-11-20,13721
C101375,Campus,Product Analyst,0.2,75,3,Offered,Did Not Join,572294,1248307,2024-06-10,18337
C101376,LinkedIn,Product Analyst,0.2,76,1,Rejected,Did Not Join,864172,1621803,2024-01-02,1825
C101377,LinkedIn,HR Executive,0.8,81,3,Offered,Joined,795231,255244,2023-04-06,16760
C101378,Naukri,Data Analyst,0.9,57,3,Offered,Did Not Join,952497,853364,2024-07-12,14388
C101379,LinkedIn,HR Executive,0.5,92,2,Offered,Did Not Join,1384415,1451517,2023-11-10,13295
C101380,Naukri,Marketing Associate,1.8,79,1,Rejected,Did Not Join,720992,696144,2023-01-08,8308
C101381,LinkedIn,Sales Executive,1.2,87,2,Rejected,Did Not Join,667114,1222099,2024-06-11,2785
C101382,Agency,Product Analyst,0.1,76,1,Offered,Joined,349875,1513257,2023-11-03,16968
C101383,Naukri,Sales Executive,0.8,57,2,Rejected,Did Not Join,473115,1482514,2023-04-30,12238
C101384,Indeed,Data Analyst,3.3,74,1,Rejected,Did Not Join,1238269,204836,2024-06-12,8285
C101385,Naukri,Business Analyst,2.3,53,1,Offered,Joined,1983992,843871,2024-09-09,13060
C101386,Referral,HR Executive,2.6,72,1,Rejected,Did Not Join,1207101,1372121,2023-12-20,2044
C101387,Naukri,Data Analyst,2.4,55,1,Rejected,Did Not Join,1166063,976900,2023-03-16,8676
C101388,Agency,Sales Executive,0.7,28,1,Rejected,Did Not Join,1085674,1328807,2023-07-19,16700
C101389,LinkedIn,Business Analyst,0.2,73,3,Offered,Joined,1859714,235965,2023-10-03,15494
C101390,Naukri,HR Executive,0.6,92,2,Rejected,Did Not Join,1959440,1428016,2024-02-27,3087
C101391,Naukri,Frontend Developer,3.6,82,2,Rejected,Did Not Join,1837345,531042,2024-11-25,10742
C101392,Naukri,HR Executive,7.9,80,2,Rejected,Did Not Join,525630,835375,2024-07-12,4233
C101393,LinkedIn,Backend Developer,1.4,59,2,Rejected,Did Not Join,264840,1166906,2024-09-05,9963
C101394,Naukri,HR Executive,0.0,72,3,Offered,Joined,1852072,1489583,2023-07-26,19962
C101395,Referral,Backend Developer,0.3,50,1,Rejected,Did Not Join,767279,664268,2024-12-27,3624
C101396,LinkedIn,Business Analyst,0.8,16,1,Rejected,Did Not Join,617211,712738,2024-09-10,12857
C101397,Naukri,HR Executive,1.7,18,4,Offered,Did Not Join,879808,1112853,2024-12-06,19150
C101398,Indeed,Business Analyst,0.2,13,2,Offered,Did Not Join,426744,1557319,2024-02-06,17281
C101399,Indeed,Business Analyst,5.7,98,1,Offered,Joined,465321,1507379,2023-10-12,1381
C101400,Naukri,Sales Executive,0.9,58,1,Rejected,Did Not Join,620563,1272327,2024-05-18,2111
C101401,Naukri,Data Analyst,4.9,85,1,Rejected,Did Not Join,346756,1198374,2023-08-04,2171
C101402,Naukri,Business Analyst,3.0,15,4,Rejected,Did Not Join,1270311,856666,2023-03-25,7681
C101403,Indeed,Business Analyst,2.8,91,1,Offered,Joined,205100,935594,2023-06-27,6582
C101404,Indeed,Sales Executive,1.9,30,3,Rejected,Did Not Join,874628,1426515,2023-11-28,14307
C101405,LinkedIn,Sales Executive,2.0,24,4,Rejected,Did Not Join,766979,1123636,2024-05-22,19830
C101406,Referral,HR Executive,2.0,76,2,Offered,Joined,1987128,1569492,2024-03-20,9674
C101407,Referral,Sales Executive,2.0,75,1,Offered,Did Not Join,1589884,1380541,2023-09-19,17756
C101408,LinkedIn,HR Executive,1.6,65,1,Offered,Joined,1386055,1080145,2023-11-10,19127
C101409,Campus,Frontend Developer,8.6,77,2,Rejected,Did Not Join,1758232,1780264,2023-09-26,5417
C101410,Naukri,Sales Executive,2.6,41,2,Rejected,Did Not Join,224054,788300,2023-04-21,11646
C101411,Naukri,Data Analyst,3.0,75,2,Rejected,Did Not Join,633414,669244,2023-12-30,13010
C101412,Naukri,Business Analyst,4.1,38,2,Offered,Did Not Join,460777,557661,2024-11-27,13785
C101413,Naukri,Data Analyst,0.5,75,3,Rejected,Did Not Join,637663,1455150,2023-03-02,18107
C101414,LinkedIn,Backend Developer,0.2,43,2,Rejected,Did Not Join,1651241,340018,2024-03-03,12203
C101415,Agency,Product Analyst,1.3,36,2,Rejected,Did Not Join,847599,1255086,2024-12-17,1681
C101416,Naukri,Sales Executive,1.4,69,3,Offered,Did Not Join,1663349,1389847,2023-10-03,10548
C101417,Naukri,Business Analyst,3.5,48,1,Rejected,Did Not Join,916969,597255,2023-05-26,12636
C101418,LinkedIn,Data Analyst,1.2,53,1,Rejected,Did Not Join,619875,1608108,2023-03-10,4271
C101419,Agency,Sales Executive,1.7,91,1,Offered,Did Not Join,1645697,810927,2023-10-16,9897
C101420,Naukri,Sales Executive,1.5,45,1,Offered,Did Not Join,369886,1086050,2024-11-11,14514
C101421,LinkedIn,Product Analyst,0.1,28,2,Rejected,Did Not Join,1418496,723476,2023-12-22,13030
C101422,Naukri,Frontend Developer,1.9,54,1,Rejected,Joined,425538,1349600,2023-07-29,5107
C101423,Naukri,Frontend Developer,3.5,93,2,Rejected,Joined,931386,1611424,2024-10-30,8814
C101424,Internshala,Business Analyst,0.3,30,4,Offered,Joined,910668,1232849,2024-06-09,12471
C101425,Agency,Backend Developer,1.8,32,1,Rejected,Did Not Join,583646,666157,2024-08-19,14666
C101426,Naukri,Frontend Developer,1.8,98,2,Rejected,Did Not Join,272220,1562717,2024-03-15,7694
C101427,Agency,Product Analyst,0.4,36,1,Rejected,Did Not Join,975147,744614,2024-12-02,11435
C101428,Indeed,Frontend Developer,0.3,81,1,Rejected,Joined,1216244,493494,2023-04-19,7079
C101429,Campus,Backend Developer,7.8,28,2,Rejected,Did Not Join,1034313,1745282,2024-06-12,1017
C101430,LinkedIn,Data Analyst,1.0,50,3,Offered,Did Not Join,810533,1322206,2023-02-05,5103
C101431,LinkedIn,Frontend Developer,0.5,35,2,Rejected,Did Not Join,344190,1746869,2024-04-08,18837
C101432,LinkedIn,Product Analyst,0.4,37,1,Rejected,Did Not Join,442504,1563631,2024-06-17,3106
C101433,Indeed,HR Executive,2.2,73,2,Rejected,Did Not Join,1278464,717948,2024-10-25,18059
C101434,Naukri,Product Analyst,1.9,77,1,Rejected,Did Not Join,294827,567333,2024-05-11,11596
C101435,Naukri,Marketing Associate,2.1,89,1,Rejected,Joined,509604,859633,2023-07-05,6945
C101436,Naukri,Marketing Associate,0.2,60,2,Rejected,Did Not Join,1996447,901308,2023-01-12,16915
C101437,Indeed,Frontend Developer,4.5,83,1,Rejected,Did Not Join,1360449,695160,2023-06-20,10608
C101438,Naukri,Data Analyst,1.0,57,2,Rejected,Did Not Join,651181,1648151,2023-06-27,14809
C101439,Indeed,Sales Executive,0.8,19,2,Offered,Joined,1670081,1201185,2023-11-28,12537
C101440,Agency,Data Analyst,1.2,82,2,Rejected,Joined,1814458,1454347,2024-06-14,1913
C101441,Naukri,Product Analyst,1.0,48,1,Rejected,Did Not Join,1800452,906623,2024-07-21,4514
C101442,Indeed,Business Analyst,4.0,28,4,Rejected,Did Not Join,1234185,1113411,2024-07-24,6697
C101443,LinkedIn,HR Executive,5.3,73,2,Rejected,Did Not Join,694195,1225599,2024-06-25,10491
C101444,Campus,Data Analyst,0.7,28,3,Rejected,Did Not Join,1414756,1576150,2024-12-03,15502
C101445,Naukri,Backend Developer,4.0,85,1,Rejected,Did Not Join,684737,309060,2023-02-11,3637
C101446,Indeed,Product Analyst,3.0,71,2,Rejected,Joined,1154088,1211913,2024-08-02,14601
C101447,Referral,HR Executive,5.3,22,2,Rejected,Did Not Join,1567335,1328517,2023-11-02,5889
C101448,Agency,Marketing Associate,0.6,34,1,Rejected,Joined,795646,299264,2024-09-19,17081
C101449,Indeed,Product Analyst,1.7,98,1,Offered,Did Not Join,487256,1712083,2024-04-29,3285
C101450,LinkedIn,HR Executive,0.6,51,2,Offered,Did Not Join,1864378,330852,2023-07-08,8494
C101451,Indeed,Backend Developer,3.5,48,3,Rejected,Joined,216037,1233253,2023-07-01,15716
C101452,Campus,Frontend Developer,0.0,39,2,Rejected,Did Not Join,1983796,1799412,2024-06-08,16945
C101453,LinkedIn,Backend Developer,1.7,14,1,Offered,Did Not Join,408081,973554,2023-07-16,6342
C101454,Naukri,Backend Developer,0.8,90,2,Rejected,Joined,553107,1279370,2024-05-24,15727
C101455,Agency,Frontend Developer,0.8,27,3,Rejected,Joined,1635825,1623086,2023-10-10,1384
C101456,Indeed,Frontend Developer,2.1,30,2,Rejected,Did Not Join,1813729,1341569,2024-12-13,15981
C101457,Indeed,Frontend Developer,3.8,95,1,Offered,Did Not Join,850311,1538790,2024-11-08,14421
C101458,Naukri,Frontend Developer,1.9,59,3,Rejected,Did Not Join,1387715,1400203,2024-04-09,3211
C101459,Indeed,Frontend Developer,3.8,15,1,Rejected,Did Not Join,1903419,581771,2023-04-19,3910
C101460,LinkedIn,Backend Developer,0.6,59,2,Rejected,Did Not Join,1909277,1754980,2023-09-28,5148
C101461,Indeed,Business Analyst,1.5,89,2,Rejected,Did Not Join,1138931,1108051,2023-05-08,6924
C101462,Naukri,Business Analyst,1.2,75,3,Rejected,Did Not Join,1198198,1689889,2023-02-02,10340
C101463,Indeed,Product Analyst,0.0,10,3,Rejected,Did Not Join,1441315,571386,2023-07-11,4728
C101464,Internshala,Data Analyst,1.6,66,3,Rejected,Did Not Join,750728,1452876,2024-01-31,10202
C101465,Naukri,Business Analyst,2.2,39,1,Offered,Did Not Join,1501736,1529527,2024-10-10,9653
C101466,Internshala,Marketing Associate,1.8,67,3,Rejected,Joined,805451,547848,2024-05-19,2628
C101467,LinkedIn,Business Analyst,2.7,61,1,Rejected,Did Not Join,959693,1138140,2023-02-22,2839
C101468,Campus,Backend Developer,1.7,46,1,Rejected,Joined,1965629,1152921,2024-08-27,13907
C101469,Referral,Frontend Developer,0.1,57,2,Rejected,Did Not Join,550882,1526030,2024-06-04,5844
C101470,LinkedIn,Product Analyst,0.2,96,2,Rejected,Did Not Join,1709422,219488,2024-10-20,14719
C101471,Indeed,Frontend Developer,1.8,10,2,Rejected,Did Not Join,1759958,233172,2023-12-07,7242
C101472,Campus,Sales Executive,0.6,28,2,Rejected,Did Not Join,1161091,1180307,2024-09-29,9862
C101473,LinkedIn,Sales Executive,0.2,55,3,Rejected,Did Not Join,334592,1491892,2023-12-29,10611
C101474,Naukri,Sales Executive,1.1,76,1,Rejected,Did Not Join,1953146,1530526,2024-04-18,11287
C101475,Indeed,Backend Developer,1.6,11,1,Offered,Joined,887496,791803,2023-02-08,5593
C101476,Referral,Marketing Associate,0.8,65,3,Offered,Did Not Join,908214,233826,2024-08-10,10009
C101477,Referral,Business Analyst,2.5,26,1,Rejected,Did Not Join,390137,1388192,2023-04-04,14283
C101478,Referral,Backend Developer,2.1,91,2,Rejected,Joined,612207,1088858,2023-01-01,14699
C101479,LinkedIn,Data Analyst,0.8,88,2,Rejected,Did Not Join,1515830,1255314,2024-04-19,17440
C101480,Referral,Product Analyst,2.8,31,2,Rejected,Did Not Join,1950206,616851,2023-04-16,3174
C101481,Naukri,Frontend Developer,2.1,36,2,Rejected,Joined,634440,1386318,2024-10-13,16115
C101482,LinkedIn,Sales Executive,2.0,64,1,Offered,Did Not Join,967533,556428,2024-08-09,18304
C101483,Naukri,HR Executive,1.6,41,3,Offered,Did Not Join,915918,1288241,2024-05-31,1744
C101484,Naukri,Data Analyst,0.0,69,1,Rejected,Did Not Join,1594933,466832,2024-02-13,1067
C101485,Naukri,Sales Executive,2.4,92,2,Rejected,Did Not Join,702999,1415488,2024-08-21,15549
C101486,LinkedIn,Marketing Associate,0.9,37,1,Rejected,Did Not Join,514031,1450551,2024-03-10,12445
C101487,Indeed,Data Analyst,5.7,37,2,Rejected,Did Not Join,538395,1082435,2024-10-22,11949
C101488,LinkedIn,Backend Developer,3.4,83,2,Rejected,Joined,1858239,862299,2024-07-14,4311
C101489,LinkedIn,Business Analyst,1.8,93,3,Rejected,Did Not Join,839913,232385,2023-09-06,12556
C101490,Naukri,Frontend Developer,0.6,34,2,Rejected,Did Not Join,1020077,556882,2024-12-25,14077
C101491,Naukri,Product Analyst,0.5,94,2,Rejected,Did Not Join,890590,699591,2024-01-16,653
C101492,Naukri,Marketing Associate,0.8,87,3,Offered,Joined,1374659,1572021,2023-09-13,9281
C101493,Naukri,Marketing Associate,1.3,95,2,Rejected,Did Not Join,691311,1621935,2024-06-19,12197
C101494,Indeed,HR Executive,0.7,35,2,Rejected,Did Not Join,761549,1281415,2024-12-22,6835
C101495,Indeed,Data Analyst,1.4,84,2,Offered,Did Not Join,441146,251337,2024-10-24,2572
C101496,Indeed,HR Executive,0.4,80,2,Offered,Joined,1608152,1386799,2024-04-19,10867
C101497,LinkedIn,Business Analyst,7.6,26,3,Rejected,Did Not Join,1272941,1577892,2024-05-10,2680
C101498,Naukri,Sales Executive,0.2,91,1,Rejected,Joined,1358703,1152274,2023-05-28,8659
C101499,Campus,Business Analyst,5.4,16,2,Offered,Did Not Join,451486,397477,2024-08-13,15736
C101500,LinkedIn,Sales Executive,4.9,65,2,Rejected,Did Not Join,1926267,1432521,2024-06-18,5949
C101501,LinkedIn,HR Executive,1.5,73,3,Rejected,Did Not Join,952418,597751,2024-02-29,19779
C101502,Naukri,Frontend Developer,2.6,29,3,Rejected,Did Not Join,880165,539965,2023-09-04,4680
C101503,Naukri,Business Analyst,1.1,47,2,Rejected,Did Not Join,1671166,373695,2024-11-16,9033
C101504,LinkedIn,HR Executive,2.0,84,2,Offered,Joined,1659603,1760980,2023-09-24,9182
C101505,LinkedIn,Data Analyst,0.8,67,2,Rejected,Did Not Join,1877455,440914,2024-11-17,1416
C101506,LinkedIn,HR Executive,0.7,25,2,Rejected,Did Not Join,1756373,631308,2024-08-15,2780
C101507,LinkedIn,HR Executive,1.7,60,3,Rejected,Did Not Join,349155,1242574,2024-07-15,7614
C101508,Indeed,Backend Developer,1.4,36,3,Rejected,Did Not Join,1033042,734567,2023-03-25,16170
C101509,Referral,Business Analyst,1.7,60,3,Rejected,Joined,1391809,1489055,2024-03-31,15054
C101510,Referral,Product Analyst,0.7,84,1,Rejected,Did Not Join,869763,1335946,2024-03-14,781
C101511,Indeed,Frontend Developer,0.9,25,3,Rejected,Did Not Join,457017,1031582,2023-09-15,10946
C101512,Agency,Frontend Developer,0.2,96,3,Rejected,Did Not Join,316833,1411744,2023-02-04,9357
C101513,Naukri,Backend Developer,0.1,69,2,Offered,Did Not Join,1695216,1020387,2024-05-07,15121
C101514,Naukri,Sales Executive,0.6,85,2,Rejected,Did Not Join,1343082,623576,2023-09-05,9945
C101515,Naukri,Marketing Associate,0.2,49,3,Offered,Did Not Join,955487,1150389,2023-04-24,13435
C101516,Indeed,Sales Executive,0.2,76,2,Rejected,Did Not Join,210468,1192829,2023-03-05,1437
C101517,Campus,Frontend Developer,3.4,11,4,Rejected,Did Not Join,735423,1349830,2023-11-10,18264
C101518,Naukri,HR Executive,0.1,57,2,Rejected,Joined,651190,722490,2023-03-10,17843
C101519,Agency,Backend Developer,2.2,61,2,Rejected,Did Not Join,1470029,904390,2024-03-01,9672
C101520,Naukri,Data Analyst,0.6,33,3,Rejected,Did Not Join,1637776,1294597,2024-12-17,17430
C101521,Agency,Business Analyst,4.1,93,2,Rejected,Did Not Join,525279,1072280,2023-08-23,9193
C101522,Naukri,Business Analyst,1.3,91,3,Rejected,Did Not Join,1051131,1313511,2024-09-07,527
C101523,Naukri,Product Analyst,0.7,87,2,Rejected,Did Not Join,875515,1395895,2024-06-18,5554
C101524,LinkedIn,Business Analyst,1.5,91,2,Rejected,Did Not Join,1998963,1366577,2023-07-01,15423
C101525,Naukri,HR Executive,1.0,11,1,Rejected,Joined,1838900,1273750,2023-05-22,11909
C101526,Naukri,Data Analyst,1.7,74,2,Rejected,Did Not Join,854017,1742894,2023-11-23,2478
C101527,Naukri,Backend Developer,0.2,29,2,Rejected,Joined,1008422,1388251,2023-02-08,11486
C101528,Referral,Backend Developer,11.6,43,3,Rejected,Did Not Join,1715267,750255,2023-12-05,8333
C101529,LinkedIn,Business Analyst,1.1,50,1,Rejected,Joined,1925927,562048,2023-09-20,3669
C101530,Naukri,Data Analyst,0.9,50,2,Offered,Did Not Join,1425693,1757801,2023-10-24,13641
C101531,Indeed,Data Analyst,2.5,84,1,Rejected,Did Not Join,1721117,1215310,2024-08-21,8425
C101532,Indeed,Data Analyst,0.9,32,2,Rejected,Did Not Join,1791998,1327543,2023-06-26,9166
C101533,Naukri,Frontend Developer,3.6,47,4,Rejected,Did Not Join,1823328,1726412,2023-06-27,18496
C101534,LinkedIn,Frontend Developer,1.2,53,2,Rejected,Joined,808361,954490,2024-03-04,2728
C101535,Naukri,Business Analyst,2.5,76,2,Rejected,Joined,855968,1358536,2023-07-10,8816
C101536,Naukri,Data Analyst,0.2,71,2,Rejected,Did Not Join,1161507,1513790,2023-12-14,12926
C101537,Indeed,Marketing Associate,3.7,21,1,Rejected,Did Not Join,1983359,1313839,2024-09-21,18320
C101538,Naukri,Data Analyst,2.7,39,2,Rejected,Did Not Join,596510,546998,2023-02-13,8303
C101539,LinkedIn,Backend Developer,0.5,96,2,Rejected,Did Not Join,451684,296813,2024-06-29,4214
C101540,Indeed,Backend Developer,0.3,74,2,Offered,Did Not Join,1889549,695862,2024-09-04,6612
C101541,Naukri,Business Analyst,0.8,50,3,Offered,Did Not Join,554685,1602888,2024-04-30,1407
C101542,LinkedIn,Marketing Associate,7.5,29,3,Offered,Did Not Join,1067141,988971,2024-12-23,4690
C101543,Naukri,Data Analyst,0.6,15,3,Rejected,Did Not Join,1926342,1416727,2024-04-16,12026
C101544,Agency,Sales Executive,1.2,84,3,Offered,Did Not Join,982439,529124,2023-05-07,876
C101545,LinkedIn,Marketing Associate,0.1,13,4,Rejected,Joined,1996759,769490,2023-07-30,1374
C101546,Referral,Product Analyst,1.0,19,2,Rejected,Joined,285105,928884,2024-07-11,18870
C101547,LinkedIn,Business Analyst,1.7,60,1,Rejected,Did Not Join,1938235,727487,2024-07-20,13124
C101548,Naukri,Backend Developer,6.1,47,2,Offered,Did Not Join,1295619,1591910,2023-09-10,10274
C101549,Indeed,Sales Executive,1.5,10,3,Rejected,Joined,1409398,1503171,2024-01-16,1757
C101550,Agency,Backend Developer,3.4,17,1,Rejected,Did Not Join,518680,1308103,2023-12-14,6875
C101551,Indeed,Frontend Developer,1.6,90,1,Rejected,Did Not Join,990138,1169914,2024-10-23,14088
C101552,Referral,Business Analyst,0.1,92,1,Rejected,Did Not Join,1915202,859349,2024-12-17,5003
C101553,Campus,Business Analyst,0.8,72,2,Rejected,Joined,1206683,526883,2024-04-26,19546
C101554,Naukri,Data Analyst,1.7,42,2,Rejected,Did Not Join,1597142,1690317,2024-10-17,16241
C101555,Naukri,Data Analyst,6.0,24,2,Rejected,Did Not Join,1896419,1170178,2023-12-04,9657
C101556,Indeed,Frontend Developer,3.9,40,1,Offered,Joined,902904,1169233,2023-01-07,4552
C101557,LinkedIn,Sales Executive,0.5,30,2,Rejected,Did Not Join,1323958,1506877,2024-11-28,17218
C101558,Referral,Product Analyst,0.5,12,1,Rejected,Did Not Join,1588975,1346569,2024-05-18,9543
C101559,Campus,HR Executive,0.4,75,1,Rejected,Did Not Join,286924,1181416,2023-07-15,10074
C101560,Naukri,Marketing Associate,5.1,44,2,Rejected,Did Not Join,1293692,1459257,2024-09-21,14763
C101561,Naukri,HR Executive,3.8,50,2,Rejected,Did Not Join,1071896,1554876,2024-08-21,5913
C101562,Referral,HR Executive,3.0,68,2,Offered,Did Not Join,901686,1316859,2024-08-03,10332
C101563,Naukri,Business Analyst,1.0,25,2,Rejected,Did Not Join,1580074,1260202,2023-02-22,699
C101564,Referral,Marketing Associate,1.4,65,1,Rejected,Did Not Join,470231,1463419,2024-04-05,926
C101565,LinkedIn,Business Analyst,1.2,54,3,Rejected,Joined,1108202,1101963,2023-01-15,18439
C101566,Indeed,Product Analyst,0.6,68,1,Rejected,Did Not Join,706724,512767,2023-08-20,4265
C101567,Naukri,Marketing Associate,1.4,59,1,Offered,Did Not Join,563891,1505618,2024-03-21,7475
C101568,Indeed,Backend Developer,0.1,94,3,Rejected,Did Not Join,903776,221001,2023-08-01,13703
